metric_id,store_id,year,month,total_sales,total_customers,avg_daily_sales,max_daily_sales,promo_days,promo_sales_lift,open_days
396,831,2014,10,316447.00,40509,12171.04,19036.00,12,39.34,26
397,907,2014,10,162985.00,21481,6268.65,8668.00,12,11.23,26
398,228,2014,6,194845.00,14252,8471.52,11925.00,10,36.43,23
399,184,2014,4,167682.00,15216,6986.75,10396.00,11,53.47,24
400,948,2013,8,162204.00,42813,5232.39,8294.00,12,-1.11,31
401,882,2014,6,142011.00,18164,6174.39,9202.00,10,45.56,23
402,69,2014,5,233642.00,29476,9345.68,13867.00,11,30.67,25
403,1107,2013,9,139912.00,15385,5596.48,9754.00,10,56.39,25
404,370,2013,3,202658.00,16843,8106.32,11550.00,14,34.92,25
405,933,2015,4,185220.00,22021,7717.50,13485.00,11,56.23,24
406,762,2014,9,98503.00,10162,3788.58,6324.00,12,39.05,26
407,691,2014,8,209667.00,15915,8064.12,12297.00,11,39.89,26
408,255,2014,5,165007.00,16527,6600.28,8713.00,11,26.17,25
409,1036,2013,9,102745.00,10700,4109.80,6114.00,10,21.43,25
410,877,2013,8,186044.00,27092,6890.52,9220.00,12,23.03,27
411,649,2013,7,99704.00,10767,3692.74,6783.00,13,84.56,27
412,705,2015,4,209379.00,24182,8724.13,14908.00,11,62.27,24
413,223,2014,8,162586.00,17234,6253.31,9356.00,11,41.10,26
414,745,2013,12,233305.00,20323,9721.04,20079.00,10,92.24,24
415,469,2013,10,282141.00,37599,10851.58,15778.00,10,15.89,26
416,1050,2014,4,185904.00,12930,7746.00,12974.00,11,52.16,24
417,409,2013,8,143198.00,14810,5303.63,8564.00,12,40.22,27
418,1092,2015,5,292791.00,27222,12730.04,15406.00,10,1.87,23
419,116,2015,6,193259.00,19433,7433.04,10555.00,12,38.13,26
420,676,2013,12,248415.00,49240,8013.39,11984.00,10,7.21,31
421,796,2013,9,163220.00,16080,6528.80,10989.00,10,48.39,25
422,637,2013,8,228895.00,18036,8803.65,13203.00,11,34.67,26
423,169,2013,8,196076.00,19508,7262.07,11142.00,12,30.54,27
424,454,2015,6,155925.00,18227,5997.12,10033.00,12,88.33,26
425,161,2014,12,218581.00,22806,8743.24,11642.00,10,23.64,25
426,679,2014,9,252992.00,27665,9730.46,15056.00,12,39.00,26
427,1087,2014,8,149861.00,14843,5763.88,8275.00,11,28.85,26
428,1021,2015,5,231368.00,27062,10059.48,12395.00,10,-3.25,23
429,423,2014,3,310895.00,55649,10028.87,14019.00,11,10.99,31
430,347,2014,2,108096.00,9070,4504.00,5947.00,10,9.01,24
431,888,2013,6,184993.00,17544,7399.72,9287.00,10,17.36,25
432,235,2013,1,142068.00,12529,5464.15,9562.00,10,57.22,26
433,459,2015,4,237016.00,27768,9875.67,15589.00,11,81.28,24
434,734,2014,4,143783.00,13636,5990.96,10182.00,11,84.46,24
435,518,2013,12,170223.00,14026,7092.63,12747.00,10,34.83,24
436,442,2013,11,108901.00,11617,4356.04,6317.00,10,24.42,25
437,163,2013,7,183222.00,21799,6786.00,8966.00,13,29.69,27
438,838,2013,3,184377.00,19691,7375.08,10752.00,14,42.27,25
439,622,2013,2,93286.00,9867,3886.92,5784.00,10,32.92,24
440,922,2015,6,204416.00,18523,8176.64,11496.00,11,33.47,25
441,548,2015,4,137077.00,10558,5711.54,8426.00,11,53.03,24
442,289,2013,10,152077.00,13697,5849.12,9787.00,10,31.55,26
443,1009,2013,2,100315.00,9899,4179.79,6186.00,10,48.91,24
444,319,2015,3,205669.00,21283,7910.35,11413.00,12,31.42,26
445,401,2014,12,236776.00,19082,9471.04,16458.00,10,74.74,25
446,427,2015,7,199969.00,19685,7406.26,12943.00,13,49.18,27
447,189,2014,3,217255.00,21248,8355.96,11592.00,11,30.42,26
448,77,2013,1,170975.00,16093,6575.96,10350.00,10,33.02,26
449,153,2013,1,173133.00,15923,6658.96,14277.00,10,71.23,26
450,135,2014,8,144937.00,13532,5574.50,7958.00,11,26.54,26
451,652,2014,4,166700.00,17086,6945.83,12849.00,11,78.17,24
452,892,2014,4,189980.00,19344,7915.83,13410.00,11,86.98,24
453,360,2013,12,207423.00,21399,8642.63,13813.00,10,46.43,24
454,321,2013,7,165463.00,15702,6128.26,8865.00,13,46.48,27
455,780,2013,2,144579.00,17767,6024.13,11005.00,10,66.97,24
456,704,2013,1,249465.00,26927,9594.81,15926.00,10,50.01,26
457,1004,2015,6,144919.00,12115,5796.76,9950.00,11,60.73,25
458,706,2015,4,142912.00,12626,5954.67,8502.00,11,27.03,24
459,131,2013,10,141955.00,15404,5459.81,8784.00,10,32.24,26
460,708,2013,9,86769.00,10270,3470.76,5131.00,10,37.63,25
461,477,2015,3,162086.00,11429,6234.08,11260.00,12,40.90,26
462,937,2013,10,170965.00,14011,6575.58,10508.00,10,36.92,26
463,585,2015,7,138460.00,19833,5128.15,8122.00,13,56.30,27
464,148,2015,3,234608.00,21454,9023.38,12041.00,12,25.71,26
465,14,2015,2,125147.00,14733,5214.46,7450.00,10,37.77,24
466,14,2014,12,162781.00,17682,6511.24,9648.00,10,46.02,25
467,107,2014,3,187499.00,25043,7211.50,10322.00,11,19.23,26
468,663,2014,2,113051.00,15877,4710.46,6725.00,10,26.32,24
469,92,2013,7,156483.00,14303,5795.67,11235.00,13,87.35,27
470,492,2013,7,212987.00,32708,7888.41,11635.00,13,52.52,27
471,619,2015,5,101831.00,9508,4427.43,7672.00,10,56.25,23
472,775,2015,4,213464.00,14890,8894.33,12741.00,11,28.10,24
473,217,2014,8,114164.00,15936,4390.92,6609.00,11,26.40,26
474,773,2014,7,144304.00,20801,5344.59,6949.00,13,23.28,27
475,494,2014,4,228313.00,32814,7610.43,12024.00,12,49.81,30
476,974,2014,4,280857.00,39225,11702.38,15814.00,11,37.12,24
477,418,2014,3,127322.00,13422,5092.88,10004.00,10,86.51,25
478,202,2013,12,178691.00,14290,7445.46,11171.00,10,41.12,24
479,959,2013,8,178891.00,19706,6625.59,10961.00,12,52.91,27
480,403,2013,7,212760.00,20777,7880.00,11729.00,13,49.70,27
481,1078,2013,3,156191.00,12695,6247.64,8663.00,14,35.75,25
482,382,2013,2,178250.00,14956,7427.08,13128.00,10,56.84,24
483,723,2014,5,181812.00,14804,7272.48,9212.00,11,15.67,25
484,805,2014,4,138075.00,13159,5753.13,9008.00,11,54.36,24
485,47,2014,1,166024.00,22479,6385.54,9013.00,10,36.96,26
486,693,2013,3,180161.00,13383,7206.44,13142.00,14,110.50,25
487,1091,2013,2,178039.00,15256,7418.29,11857.00,10,37.20,24
488,3,2015,2,153537.00,17058,6397.38,9922.00,10,61.59,24
489,85,2014,12,244841.00,32530,7898.10,13194.00,10,16.34,31
490,524,2013,4,192904.00,21750,6430.13,10742.00,12,65.63,30
491,388,2015,3,275250.00,28946,10586.54,16969.00,12,48.88,26
492,505,2014,2,115958.00,14726,4831.58,7602.00,10,44.64,24
493,745,2014,2,172231.00,16672,7176.29,15655.00,10,93.20,24
494,174,2013,6,142023.00,11616,5680.92,7161.00,10,11.35,25
495,393,2013,1,135303.00,13748,5203.96,8698.00,10,38.28,26
496,617,2015,4,162413.00,14101,6767.21,10005.00,11,70.25,24
497,206,2014,9,185129.00,21700,7120.35,11976.00,12,58.66,26
498,336,2014,3,345513.00,49709,13288.96,20584.00,11,46.97,26
499,278,2014,2,164539.00,19028,6855.79,12166.00,10,42.53,24
500,561,2013,7,199328.00,19485,7382.52,10811.00,13,56.67,27
501,920,2013,3,137102.00,13860,5484.08,7079.00,14,21.96,25
502,224,2013,1,130296.00,9937,5011.38,8161.00,10,38.32,26
503,464,2013,1,256278.00,32261,9856.85,14123.00,10,4.11,26
504,16,2014,11,207317.00,22220,8638.21,12427.00,15,39.64,24
505,673,2014,9,183457.00,15511,7056.04,11447.00,12,40.73,26
506,963,2014,4,270086.00,25178,11253.58,20881.00,11,104.85,24
507,453,2013,3,198793.00,21955,7099.75,16184.00,14,34.48,28
508,851,2013,2,111014.00,9895,4625.58,5922.00,10,9.73,24
509,738,2015,1,229774.00,18290,8837.46,12397.00,15,21.70,26
510,118,2014,1,189674.00,16523,7295.15,15447.00,10,51.60,26
511,1019,2013,10,218602.00,19074,8407.77,13140.00,10,39.07,26
512,1080,2013,4,245270.00,20763,9810.80,13980.00,12,22.39,25
513,833,2014,10,127385.00,12458,4899.42,6811.00,12,24.64,26
514,528,2013,9,253494.00,24266,10139.76,16510.00,10,48.25,25
515,155,2013,3,176673.00,16863,7066.92,10342.00,14,28.78,25
516,136,2013,2,99599.00,8228,4149.96,7389.00,10,45.61,24
517,1093,2014,5,211516.00,22083,8460.64,13745.00,11,13.00,25
518,178,2014,3,249258.00,23351,9586.85,16381.00,11,67.92,26
519,915,2013,10,151320.00,12909,5820.00,8528.00,10,4.14,26
520,551,2014,11,169107.00,25000,6764.28,10343.00,15,27.80,25
521,763,2014,4,156105.00,14909,6504.38,9697.00,11,48.99,24
522,706,2014,3,147392.00,13535,5668.92,9887.00,11,28.97,26
523,32,2013,11,99683.00,12180,3987.32,6583.00,10,66.84,25
524,986,2013,6,146047.00,20808,5841.88,8359.00,10,40.85,25
525,929,2013,5,136868.00,17297,5702.83,8100.00,12,37.54,24
526,1032,2013,3,225807.00,24045,9032.28,15255.00,14,70.49,25
527,296,2015,6,172313.00,18276,6892.52,10781.00,11,63.11,25
528,239,2015,5,130798.00,11936,5686.87,8061.00,10,17.07,23
529,938,2014,12,268129.00,26861,10725.16,15499.00,10,27.54,25
530,881,2014,11,109593.00,15874,4566.38,7617.00,15,65.41,24
531,626,2015,7,259390.00,21681,9607.04,16426.00,13,54.05,27
532,329,2015,1,182757.00,16087,7029.12,11436.00,15,64.48,26
533,386,2015,1,176836.00,14418,6801.38,9722.00,15,38.57,26
534,1042,2014,1,107016.00,14143,4116.00,6635.00,10,35.51,26
535,330,2013,11,103973.00,11120,4158.92,5894.00,10,7.21,25
536,33,2013,3,241341.00,23601,9653.64,14593.00,14,17.21,25
537,410,2013,2,149359.00,19271,6223.29,11287.00,10,49.06,24
538,716,2015,2,128594.00,10166,5358.08,7490.00,10,17.35,24
539,362,2014,9,240992.00,29460,9268.92,12785.00,12,38.95,26
540,56,2014,5,191831.00,13324,7673.24,10702.00,11,10.43,25
541,717,2013,12,171912.00,15880,7163.00,13098.00,10,71.91,24
542,740,2013,3,177773.00,12922,7110.92,9972.00,14,34.95,25
543,272,2014,12,196592.00,18041,7863.68,13517.00,10,58.62,25
544,353,2014,11,198589.00,46512,6619.63,11098.00,15,-12.66,30
545,443,2014,7,135585.00,12459,5021.67,7661.00,13,54.91,27
546,961,2014,2,152248.00,16547,6343.67,10070.00,10,22.59,24
547,51,2013,12,199614.00,14261,8317.25,14412.00,10,17.03,24
548,437,2015,4,178182.00,17274,7424.25,14711.00,11,14.40,24
549,824,2015,6,196085.00,24376,7541.73,11840.00,12,48.93,26
550,248,2015,2,182811.00,24377,7617.13,11520.00,10,21.73,24
551,939,2014,4,150107.00,14509,6254.46,9003.00,11,46.74,24
552,518,2013,6,137076.00,12242,5483.04,8534.00,10,24.48,25
553,878,2013,3,219512.00,20084,8780.48,14035.00,14,41.44,25
554,938,2013,2,209782.00,21990,8740.92,14046.00,10,35.11,24
555,962,2015,4,172290.00,22674,7178.75,10953.00,11,71.75,24
556,470,2014,12,384837.00,48626,15393.48,22578.00,10,33.25,25
557,830,2014,9,162620.00,14230,6254.62,10595.00,12,69.98,26
558,1104,2013,12,160187.00,11969,6674.46,9543.00,10,39.62,24
559,814,2015,3,223147.00,17917,8582.58,14307.00,12,56.37,26
560,102,2014,11,180822.00,26052,7534.25,11811.00,15,49.44,24
561,83,2014,10,101172.00,9062,3891.23,5918.00,12,29.65,26
562,791,2014,1,182957.00,19930,7036.81,11508.00,10,38.85,26
563,60,2013,10,178569.00,16821,7142.76,10841.00,10,41.89,25
564,743,2015,7,103528.00,11017,3834.37,7215.00,13,62.83,27
565,1013,2013,11,98564.00,10916,3942.56,7334.00,10,50.27,25
566,1094,2013,10,110039.00,9461,4232.27,5784.00,10,6.09,26
567,494,2015,5,242336.00,32921,7817.29,10821.00,11,21.60,31
568,1047,2014,8,112536.00,12574,4328.31,6961.00,11,47.44,26
569,489,2014,12,226950.00,18385,9078.00,18320.00,10,84.72,25
570,529,2014,11,214303.00,19898,8572.12,12407.00,15,29.53,25
571,478,2015,4,175806.00,17431,7325.25,12521.00,11,65.84,24
572,821,2014,11,179737.00,21213,7189.48,10731.00,15,40.46,25
573,798,2013,11,191466.00,22986,7658.64,13406.00,9,74.46,25
574,558,2013,5,85453.00,11968,3560.54,5083.00,12,34.94,24
575,781,2013,3,124256.00,17169,4970.24,8571.00,14,78.27,25
576,865,2015,5,200133.00,16083,8701.43,11737.00,10,5.10,23
577,733,2014,9,454462.00,105251,15148.73,17587.00,12,10.94,30
578,411,2013,9,209066.00,16641,8362.64,14642.00,10,47.78,25
579,672,2013,7,243794.00,38674,9029.41,12632.00,13,38.32,27
580,1094,2015,7,132585.00,10171,4910.56,6580.00,13,13.15,27
581,854,2015,1,168946.00,16977,6497.92,8442.00,15,11.60,26
582,205,2014,9,164479.00,22077,6326.12,10139.00,12,58.53,26
583,182,2013,8,126644.00,10424,4690.52,7494.00,12,37.73,27
584,564,2013,3,133117.00,11660,5324.68,8404.00,14,14.20,25
585,968,2015,3,193168.00,23075,7429.54,11084.00,12,42.05,26
586,290,2013,11,168417.00,16829,6736.68,10735.00,10,50.71,25
587,979,2014,11,173788.00,16799,6951.52,10702.00,15,38.92,25
588,335,2014,3,401010.00,70312,12935.81,27866.00,11,86.57,31
589,956,2013,11,92330.00,12531,3693.20,5454.00,10,35.06,25
590,1077,2013,8,109287.00,12328,4047.67,7217.00,12,62.03,27
591,822,2014,3,189569.00,15710,7291.12,11266.00,11,50.25,26
592,91,2013,12,207694.00,22012,8653.92,13735.00,10,40.06,24
593,569,2013,9,109364.00,16103,4374.56,5854.00,10,25.30,25
594,177,2013,1,98468.00,12846,3787.23,6533.00,10,59.36,26
595,484,2014,6,182268.00,17700,7594.50,10064.00,11,18.76,24
596,848,2013,7,168597.00,19490,6244.33,10092.00,13,48.02,27
597,195,2013,1,251848.00,31929,9686.46,14878.00,10,33.81,26
598,158,2015,7,232395.00,13850,8607.22,11335.00,13,21.41,27
599,871,2014,8,160760.00,12187,6183.08,8451.00,11,10.56,26
600,1053,2014,7,242532.00,27346,8982.67,13877.00,13,65.67,27
601,97,2014,4,167154.00,17179,6964.75,12307.00,11,72.64,24
602,218,2014,3,125002.00,17715,4807.77,7281.00,11,52.88,26
603,517,2014,1,143409.00,16036,5515.73,10374.00,10,63.38,26
604,461,2013,5,140847.00,13012,6123.78,9331.00,11,8.68,23
605,582,2013,3,189983.00,22980,7599.32,10940.00,14,53.09,25
606,114,2014,12,163378.00,17415,6535.12,9783.00,10,30.30,25
607,188,2014,8,127310.00,11044,4896.54,7932.00,11,46.75,26
608,746,2014,2,133243.00,11533,5551.79,9995.00,10,46.95,24
609,969,2013,4,75741.00,13223,3029.64,4309.00,12,37.83,25
610,236,2013,2,165194.00,20606,6883.08,10540.00,10,40.29,24
611,279,2015,4,244850.00,17945,10202.08,15370.00,11,40.85,24
612,540,2015,2,150004.00,10346,6250.17,10615.00,10,35.70,24
613,757,2015,1,170858.00,14461,6834.32,10350.00,14,34.17,25
614,841,2014,12,92368.00,11487,3694.72,6880.00,10,72.39,25
615,992,2014,5,143231.00,17342,5729.24,9134.00,11,41.55,25
616,435,2014,2,84011.00,9865,3500.46,6071.00,10,44.70,24
617,739,2013,11,230576.00,18532,9223.04,15225.00,10,37.67,25
618,666,2015,6,187434.00,16950,7497.36,12106.00,11,65.88,25
619,326,2014,6,127857.00,10368,5559.00,7871.00,10,36.99,23
620,625,2014,5,156540.00,15237,6261.60,9882.00,11,52.46,25
621,945,2014,2,96649.00,12572,4027.04,5973.00,10,33.45,24
622,968,2013,12,209683.00,23961,8736.79,13510.00,10,55.83,24
623,214,2013,10,217691.00,18201,8372.73,12478.00,10,20.74,26
624,631,2013,7,129745.00,15571,4805.37,7522.00,13,51.96,27
625,737,2015,1,150547.00,21798,5790.27,10141.00,15,56.25,26
626,6,2014,9,127896.00,14937,4919.08,7586.00,12,54.18,26
627,690,2013,7,143664.00,19318,5320.89,8306.00,13,58.31,27
628,951,2013,5,177716.00,16704,7726.78,13482.00,11,35.99,23
629,54,2013,3,223415.00,20821,8936.60,14829.00,14,9.14,25
630,294,2013,2,123874.00,16514,5161.42,8317.00,10,59.81,24
631,353,2013,1,98356.00,30608,3172.77,4809.00,10,-2.98,31
632,320,2015,3,378151.00,52595,14544.27,21707.00,12,34.45,26
633,713,2014,8,282358.00,35417,10859.92,15976.00,11,31.48,26
634,1012,2014,6,152946.00,12727,6649.83,10494.00,10,33.82,23
635,238,2014,3,184269.00,26592,7370.76,12532.00,10,63.84,25
636,376,2014,3,185144.00,19070,11571.50,25271.00,7,28.02,16
637,655,2014,1,191357.00,16720,7359.88,13524.00,10,46.20,26
638,24,2013,7,249329.00,22576,9234.41,14177.00,13,59.06,27
639,244,2013,6,121650.00,13095,4866.00,7575.00,10,36.96,25
640,303,2013,5,146397.00,16171,6365.09,9714.00,11,37.60,23
641,623,2013,3,193226.00,21741,7729.04,11255.00,14,59.92,25
642,707,2015,5,203118.00,21885,8831.22,14208.00,10,32.14,23
643,927,2015,5,160649.00,20837,6984.74,11157.00,10,34.64,23
644,1083,2014,2,112883.00,8313,4703.46,6237.00,10,21.63,24
645,352,2013,9,151731.00,15212,6069.24,8755.00,10,24.33,25
646,394,2013,1,182344.00,14744,7013.23,9233.00,10,25.60,26
647,599,2015,1,240703.00,21099,9257.81,12566.00,15,-2.82,26
648,860,2013,9,119103.00,16035,4764.12,6578.00,10,32.95,25
649,91,2015,3,124632.00,12728,4793.54,8573.00,12,55.31,26
650,171,2015,1,216164.00,22135,8314.00,13691.00,15,57.57,26
651,147,2014,1,200280.00,22299,7703.08,12950.00,10,39.44,26
652,229,2013,11,213452.00,18221,8538.08,11363.00,10,22.51,25
653,808,2013,8,181958.00,15387,6739.19,10012.00,12,57.22,27
654,789,2013,7,87165.00,12551,3228.33,3982.00,13,3.13,27
655,99,2015,7,152089.00,13170,5632.93,8213.00,13,31.51,27
656,534,2014,3,195021.00,14656,7500.81,17021.00,11,64.76,26
657,616,2013,12,247754.00,22945,10323.08,15839.00,10,47.15,24
658,861,2013,1,46319.00,8346,1781.50,2320.00,10,2.62,26
659,918,2013,1,122557.00,13931,4713.73,8037.00,10,59.07,26
660,468,2015,6,147481.00,16216,5672.35,7851.00,12,22.16,26
661,1085,2015,5,167977.00,16644,7303.35,10398.00,10,34.00,23
662,1002,2015,4,168833.00,19649,7034.71,12193.00,11,48.12,24
663,945,2015,3,111843.00,13555,4301.65,6241.00,12,36.21,26
664,285,2014,7,143792.00,12962,5325.63,6849.00,13,15.84,27
665,502,2014,6,266710.00,37160,11596.09,22308.00,10,56.10,23
666,500,2015,3,163865.00,11135,6302.50,8750.00,12,13.74,26
667,43,2014,12,191392.00,16615,7655.68,12353.00,10,50.81,25
668,699,2013,12,245350.00,28542,10222.92,15409.00,10,38.33,24
669,30,2015,3,120414.00,17128,4631.31,7216.00,12,51.08,26
670,642,2014,7,87686.00,11596,3247.63,4960.00,13,34.10,27
671,370,2013,9,176378.00,15450,7055.12,10142.00,10,36.28,25
672,1107,2013,3,170060.00,18335,6802.40,11141.00,14,52.19,25
673,417,2015,3,193025.00,19891,7424.04,12883.00,12,68.66,26
674,1078,2014,10,181432.00,14079,6978.15,10353.00,12,48.49,26
675,1059,2014,9,209229.00,28407,8047.27,11118.00,12,31.71,26
676,1029,2014,8,119293.00,16985,4588.19,7106.00,11,60.00,26
677,672,2014,8,228390.00,36398,8784.23,11910.00,11,24.83,26
678,299,2014,2,116340.00,12486,4847.50,6527.00,10,10.85,24
679,732,2014,2,105520.00,12409,4396.67,6084.00,10,24.68,24
680,757,2013,10,140180.00,13117,5391.54,9290.00,10,37.52,26
681,121,2013,7,116989.00,13298,4332.93,6379.00,13,51.12,27
682,700,2013,4,64414.00,9593,2576.56,3720.00,12,17.04,25
683,804,2015,4,121909.00,10574,5079.54,8917.00,11,21.26,24
684,652,2014,10,170263.00,17371,6810.52,11052.00,12,53.46,25
685,921,2014,4,231175.00,26877,9632.29,14832.00,11,62.32,24
686,232,2013,4,65360.00,6247,2614.40,4445.00,12,32.19,25
687,78,2013,2,84214.00,12121,3508.92,5902.00,10,45.26,24
688,397,2015,5,139546.00,17861,6067.22,8681.00,10,36.49,23
689,915,2015,1,169474.00,13059,6778.96,10595.00,14,0.38,25
690,184,2014,10,159677.00,14998,6141.42,8848.00,12,34.90,26
691,115,2014,4,180968.00,13661,7540.33,10666.00,11,19.71,24
692,840,2014,6,173675.00,25095,7236.46,10803.00,11,48.45,24
693,970,2014,6,82460.00,9945,3585.22,7225.00,10,78.66,23
694,511,2014,12,166326.00,23028,6653.04,9100.00,10,10.47,25
695,1060,2014,1,181823.00,21674,6993.19,11434.00,10,37.72,26
696,727,2013,9,102065.00,10644,4082.60,6429.00,10,43.15,25
697,1113,2015,1,165716.00,17413,6373.69,9633.00,15,31.02,26
698,898,2014,12,214043.00,20357,8561.72,16620.00,10,82.90,25
699,182,2014,9,140097.00,11444,5388.35,7273.00,12,28.62,26
700,346,2015,3,186936.00,16370,7189.85,10914.00,12,32.76,26
701,610,2014,10,102201.00,13266,3930.81,6968.00,12,46.21,26
702,21,2014,12,164143.00,14365,6565.72,12123.00,10,52.26,25
703,2,2014,11,132657.00,14755,5306.28,7588.00,15,70.27,25
704,814,2013,12,272864.00,19999,11369.33,20947.00,10,61.66,24
705,1073,2013,10,170931.00,23235,6574.27,9559.00,10,24.18,26
706,988,2014,9,115615.00,18114,4446.73,6468.00,12,25.90,26
707,925,2013,9,166166.00,28681,6646.64,11588.00,10,19.49,25
708,534,2015,4,181991.00,13278,7582.96,11542.00,11,47.02,24
709,997,2014,11,134875.00,10538,5395.00,8580.00,15,40.19,25
710,899,2014,4,132963.00,14316,5540.13,10723.00,11,94.61,24
711,429,2013,11,133816.00,10738,5352.64,7396.00,10,21.21,25
712,589,2013,7,117338.00,12758,4345.85,7529.00,13,91.90,27
713,911,2014,8,263278.00,24289,10126.08,14367.00,11,20.69,26
714,258,2014,1,137135.00,11964,5485.40,8864.00,9,35.29,25
715,202,2013,6,141089.00,11764,5643.56,7976.00,10,27.32,25
716,501,2013,4,130260.00,14886,5210.40,7347.00,12,31.63,25
717,725,2015,7,162393.00,15891,6014.56,7890.00,13,32.81,27
718,885,2015,3,172706.00,21861,6642.54,8924.00,12,28.43,26
719,72,2015,2,97040.00,10367,4043.33,7184.00,10,63.66,24
720,154,2014,12,292168.00,22472,11686.72,19203.00,10,39.90,25
721,767,2013,9,136175.00,14656,5447.00,8267.00,10,52.21,25
722,1028,2013,6,98489.00,12463,3939.56,7439.00,10,66.49,25
723,498,2015,2,164969.00,20504,6873.71,8712.00,10,5.31,24
724,797,2015,1,124639.00,11657,4985.56,8009.00,14,30.92,25
725,1032,2014,4,225251.00,23619,9385.46,15206.00,11,61.07,24
726,269,2015,1,231831.00,30263,8916.58,15084.00,15,50.61,26
727,682,2014,6,336690.00,53312,11223.00,16082.00,11,58.14,30
728,1002,2014,3,156652.00,18932,6025.08,9862.00,11,35.07,26
729,271,2013,11,194598.00,19848,7783.92,13599.00,9,95.77,25
730,730,2013,5,238066.00,28780,9919.42,12669.00,12,17.13,24
731,57,2015,7,241583.00,22720,8947.52,14624.00,13,52.67,27
732,282,2014,11,113705.00,16025,4548.20,6347.00,15,45.49,25
733,16,2014,5,194379.00,21841,7775.16,11195.00,11,36.10,25
734,697,2013,11,250953.00,24243,10038.12,14333.00,10,30.59,25
735,996,2013,9,102352.00,10620,8529.33,18465.00,5,-12.89,12
736,312,2014,12,176155.00,15696,7046.20,12037.00,10,50.19,25
737,609,2013,8,116961.00,13119,4331.89,6059.00,12,48.05,27
738,272,2013,2,137624.00,14843,5734.33,8890.00,10,58.27,24
739,217,2013,1,106267.00,15536,4087.19,6299.00,10,29.94,26
740,656,2015,2,74983.00,9018,3124.29,4452.00,10,30.39,24
741,155,2014,4,177368.00,16954,7390.33,10414.00,11,40.43,24
742,354,2014,3,209937.00,18005,8074.50,12351.00,11,36.69,26
743,380,2013,7,386634.00,38154,14319.78,20954.00,13,55.30,27
744,1063,2015,5,108693.00,12708,4725.78,6850.00,10,29.86,23
745,168,2015,4,190334.00,18330,7930.58,12684.00,11,59.44,24
746,583,2014,4,109688.00,11500,4570.33,7332.00,11,64.64,24
747,844,2014,3,106762.00,11571,4106.23,8438.00,11,90.40,26
748,187,2014,1,149338.00,18665,5743.77,9264.00,10,40.44,26
749,833,2013,3,150271.00,13575,6010.84,9263.00,14,37.31,25
750,124,2014,11,111733.00,13144,4655.54,7645.00,15,35.67,24
751,1110,2014,7,112632.00,13432,4171.56,6795.00,13,57.59,27
752,457,2014,1,115760.00,10252,4630.40,7517.00,9,50.41,25
753,879,2013,10,90702.00,8528,3488.54,6267.00,10,48.07,26
754,838,2013,9,170407.00,18766,6816.28,11525.00,10,45.65,25
